resultsPro/g20-2	85.28301886792453	65.21739130434783	61.66666666666667	82.35294117647058	69.76744186046511	77.41935483870968	91.54929577464789	100.0	80.83989501312337	95.34883720930233	97.27272727272728	91.81818181818183	80.85106382978722	77.27272727272727	91.8918918918919	82.17054263565892	96.32183908045977	58.06451612903226	78.68480725623583	89.86486486486487	64.11764705882354	91.66666666666666	96.35036496350365	58.666666666666664	79.62962962962963	95.6140350877193	60.60606060606061	61.5625	88.8	
resultsPro/g20-2	85.94339622641509	59.42028985507246	56.666666666666664	86.56716417910447	58.139534883720934	62.295081967213115	90.0	96.66666666666667	82.1522309711286	93.02325581395348	95.45454545454545	91.81818181818183	81.12858464384828	75.32467532467533	89.1891891891892	77.51937984496125	97.24137931034483	66.66666666666666	79.31818181818183	91.21621621621621	65.08875739644971	100.0	97.08029197080292	69.44444444444444	81.48148148148148	98.24561403508771	59.25925925925925	57.49999999999999	85.6	
resultsPro/g20-2	87.64150943396226	62.31884057971014	54.23728813559322	79.1044776119403	69.76744186046511	68.85245901639344	91.42857142857143	90.0	77.63157894736842	97.67441860465115	94.54545454545455	90.45454545454545	81.77613320999075	79.22077922077922	93.24324324324324	80.62015503875969	97.93103448275862	63.33333333333333	81.13636363636364	87.83783783783784	71.59763313609467	100.0	97.08029197080292	68.91891891891892	79.24528301886792	96.49122807017544	56.56565656565656	63.125	89.60000000000001	
resultsPro/g20-2	86.9811320754717	63.76811594202898	52.54237288135594	85.07462686567165	79.06976744186046	72.1311475409836	95.71428571428572	93.33333333333333	83.94736842105263	100.0	90.82568807339449	93.63636363636364	84.18131359851989	72.54901960784314	87.83783783783784	80.46875	97.70114942528735	56.666666666666664	77.95454545454545	90.54054054054053	68.04733727810651	94.28571428571428	94.11764705882352	76.05633802816901	75.47169811320755	96.49122807017544	57.57575757575758	62.5	89.60000000000001	
resultsPro/g20-2	87.26415094339622	71.01449275362319	59.32203389830508	88.05970149253731	69.04761904761905	77.04918032786885	87.14285714285714	90.0	77.36842105263158	97.67441860465115	94.4954128440367	94.54545454545455	81.75925925925925	72.54901960784314	92.56756756756756	81.25	97.01149425287356	53.333333333333336	77.27272727272727	92.56756756756756	67.45562130177515	97.14285714285714	97.79411764705883	65.75342465753424	69.81132075471697	97.34513274336283	59.12162162162162	57.36677115987461	87.2	
resultsPro/g20-4	85.56603773584905	65.21739130434783	60.0	83.82352941176471	72.09302325581395	79.03225806451613	87.32394366197182	100.0	81.88976377952756	95.34883720930233	96.36363636363636	91.81818181818183	81.6836262719704	75.32467532467533	90.54054054054053	83.72093023255815	95.86206896551724	58.06451612903226	78.68480725623583	85.8108108108108	70.58823529411765	94.44444444444444	97.08029197080292	60.0	77.77777777777779	96.49122807017544	60.26936026936027	62.81250000000001	85.6	
resultsPro/g20-4	84.62264150943396	59.42028985507246	56.666666666666664	83.5820895522388	60.46511627906976	72.1311475409836	87.14285714285714	96.66666666666667	84.51443569553805	90.69767441860465	92.72727272727272	93.18181818181817	79.83348751156338	75.97402597402598	91.8918918918919	80.62015503875969	97.24137931034483	63.33333333333333	79.31818181818183	91.8918918918919	65.08875739644971	100.0	96.35036496350365	75.0	83.33333333333334	97.36842105263158	60.26936026936027	60.0	86.4	
resultsPro/g20-4	87.54716981132076	66.66666666666666	57.6271186440678	77.61194029850746	72.09302325581395	70.49180327868852	91.42857142857143	90.0	77.63157894736842	97.67441860465115	94.54545454545455	88.63636363636364	82.79370952821462	73.37662337662337	92.56756756756756	81.3953488372093	98.39080459770115	66.66666666666666	81.13636363636364	89.1891891891892	71.00591715976331	97.22222222222221	97.8102189781022	67.56756756756756	81.13207547169812	98.24561403508771	56.22895622895623	62.5	86.4	
resultsPro/g20-4	85.75471698113208	65.21739130434783	55.932203389830505	82.08955223880598	62.7906976744186	70.49180327868852	92.85714285714286	93.33333333333333	81.57894736842105	100.0	92.66055045871559	92.72727272727272	82.88621646623497	75.16339869281046	85.13513513513513	79.6875	97.47126436781609	60.0	77.95454545454545	91.21621621621621	68.63905325443787	94.28571428571428	96.32352941176471	76.05633802816901	79.24528301886792	94.73684210526315	57.23905723905723	61.25000000000001	84.0	
resultsPro/g20-4	87.45283018867924	73.91304347826086	54.23728813559322	83.5820895522388	69.04761904761905	80.32786885245902	85.71428571428571	93.33333333333333	79.21052631578948	95.34883720930233	93.57798165137615	94.54545454545455	80.37037037037037	70.58823529411765	92.56756756756756	79.6875	95.86206896551724	50.0	77.27272727272727	93.24324324324324	71.00591715976331	94.28571428571428	97.05882352941177	69.86301369863014	71.69811320754717	96.46017699115043	58.445945945945944	57.993730407523515	86.4	
