resultsPro/g20-2	86.25	81.88405797101449	90.29535864978902	92.91044776119402	83.04093567251462	81.14754098360656	99.28571428571429	97.5	84.41814595660749	99.4186046511628	96.57534246575342	98.86363636363636	82.65093684941013	82.57328990228014	98.64864864864865	85.21400778210116	97.70114942528735	77.5	79.14772727272728	97.2972972972973	78.99408284023669	100.0	99.08424908424908	89.3103448275862	93.42723004694837	99.12087912087912	63.43723673125526	65.8326817826427	92.2	
resultsPro/g20-2	86.88679245283019	83.69565217391305	91.13924050632912	91.44981412639405	83.04093567251462	82.44897959183673	99.28825622775801	97.5	83.76068376068376	98.83720930232558	96.57534246575342	98.4090909090909	83.96946564885496	84.52768729641694	97.2972972972973	84.8249027237354	97.29885057471265	79.33884297520662	78.9892106757524	97.46621621621621	80.64992614475628	100.0	98.9010989010989	87.03071672354949	92.48826291079813	99.34065934065934	65.20640269587194	66.92728694292416	92.2	
resultsPro/g20-2	86.88679245283019	78.62318840579711	89.91596638655463	92.56505576208178	81.87134502923976	81.22448979591836	98.93238434163702	99.16666666666667	84.62549277266754	98.83720930232558	96.80365296803653	98.18181818181819	84.50150358547305	83.71335504885994	97.2972972972973	85.60311284046692	96.89655172413794	74.3801652892562	78.53492333901193	96.62162162162163	79.4682422451994	100.0	98.71794871794873	89.69072164948454	93.45794392523365	97.8021978021978	64.1112047177759	65.12900703674745	92.0	
resultsPro/g20-2	87.31132075471699	76.81159420289855	89.07563025210085	90.70631970260223	81.87134502923976	82.0408163265306	98.57651245551602	99.16666666666667	84.42838370565046	98.83720930232558	98.17767653758543	98.4090909090909	85.28799444829978	84.71544715447155	96.62162162162163	86.01941747572816	97.29885057471265	75.20661157024794	79.32992617830777	98.1418918918919	80.94534711964549	100.0	98.90310786106032	89.79591836734694	92.5233644859813	98.24175824175823	65.20640269587194	65.5199374511337	92.2	
resultsPro/g20-2	86.91037735849056	78.98550724637681	89.07563025210085	92.93680297397769	79.65116279069767	80.0	98.93238434163702	99.16666666666667	83.90275952693824	98.83720930232558	97.03872437357631	98.75	83.92691951896393	82.4390243902439	96.79054054054053	85.04854368932038	97.35632183908046	78.51239669421489	79.32992617830777	97.97297297297297	81.53618906942393	100.0	99.08592321755027	90.06849315068493	94.85981308411215	98.46491228070175	63.04713804713805	66.09375	92.2	
resultsPro/g20-4	87.61792452830188	78.62318840579711	90.71729957805907	92.91044776119402	83.04093567251462	80.32786885245902	99.28571428571429	97.5	84.35239973701513	99.4186046511628	96.34703196347031	98.75	82.88225769141799	82.41042345276874	98.47972972972973	85.60311284046692	97.64367816091955	77.5	79.14772727272728	97.46621621621621	79.14201183431953	100.0	98.9010989010989	89.3103448275862	94.36619718309859	98.68131868131869	64.5324347093513	66.30179827990618	92.2	
resultsPro/g20-4	86.76886792452831	82.2463768115942	89.87341772151899	91.44981412639405	83.04093567251462	82.44897959183673	99.28825622775801	97.5	83.62919132149902	99.4186046511628	96.57534246575342	98.52272727272727	84.03886190145732	84.69055374592834	97.12837837837837	85.60311284046692	97.47126436781609	79.33884297520662	78.9892106757524	98.3108108108108	81.24076809453472	100.0	98.71794871794873	86.3481228668942	92.48826291079813	99.12087912087912	64.61668070766639	67.00547302580141	92.2	
resultsPro/g20-4	87.16981132075472	81.52173913043478	89.49579831932773	92.19330855018588	80.7017543859649	81.22448979591836	98.93238434163702	99.16666666666667	84.88830486202366	99.4186046511628	96.80365296803653	98.29545454545455	84.2470506592644	83.38762214983714	96.79054054054053	85.60311284046692	97.183908045977	72.72727272727273	78.53492333901193	96.79054054054053	78.72968980797637	100.0	98.71794871794873	89.3470790378007	93.92523364485982	97.8021978021978	64.27969671440607	65.3635652853792	92.0	
resultsPro/g20-4	86.08490566037736	77.17391304347827	89.07563025210085	91.07806691449815	79.53216374269006	82.0408163265306	98.22064056939502	99.16666666666667	84.0341655716163	98.83720930232558	98.40546697038725	98.29545454545455	82.65093684941013	85.04065040650407	96.62162162162163	85.8252427184466	97.41379310344827	76.03305785123968	79.32992617830777	98.1418918918919	81.68389955686854	100.0	99.08592321755027	90.81632653061224	91.58878504672897	98.24175824175823	64.95366470092671	65.28537920250196	92.2	
resultsPro/g20-4	87.26415094339622	77.53623188405797	90.33613445378151	93.3085501858736	80.23255813953489	80.0	98.57651245551602	99.16666666666667	84.36268068331142	98.83720930232558	97.26651480637814	98.52272727272727	82.58556891766882	83.57723577235772	96.4527027027027	85.24271844660194	96.03448275862068	76.85950413223141	79.32992617830777	98.3108108108108	81.24076809453472	100.0	98.72029250457038	89.72602739726028	94.39252336448598	99.12280701754386	62.7104377104377	65.625	92.2	
